Event	ID	Name			Wwise Object Path	Notes
	42433307	Play_BossProjectileHit			\Default Work Unit\Play_BossProjectileHit	
	93248917	Play_PlayerSwordGrow			\Default Work Unit\Play_PlayerSwordGrow	
	153638151	Play_BossBattle			\Default Work Unit\Play_BossBattle	
	162522213	Play_EnemyFireball			\Default Work Unit\Play_EnemyFireball	
	201807964	Play_FireTigerHurtRoar			\Default Work Unit\Play_FireTigerHurtRoar	
	268692114	Play_IceAura			\Default Work Unit\Play_IceAura	
	278617630	Play_Ambience			\Default Work Unit\Play_Ambience	
	513571230	Play_Combat			\Default Work Unit\Play_Combat	
	516602709	Play_BigSwordDrag			\Default Work Unit\Play_BigSwordDrag	
	524979589	Play_Stage1_Freeze			\Default Work Unit\Play_Stage1_Freeze	
	606945166	Play_Player_Attack_Vox			\Default Work Unit\Play_Player_Attack_Vox	
	913896232	Stop_Combat			\Default Work Unit\Stop_Combat	
	923355438	Play_EnemyAttackCry			\Default Work Unit\Play_EnemyAttackCry	
	978409677	Play_FireTigerBite			\Default Work Unit\Play_FireTigerBite	
	1177496478	Play_Player_Jump_Vox			\Default Work Unit\Play_Player_Jump_Vox	
	1238801504	Play_SmallSwordSwing			\Default Work Unit\Play_SmallSwordSwing	
	1310873743	Play_FireTigerAttackRoar			\Default Work Unit\Play_FireTigerAttackRoar	
	1388893229	Play_Player_Hit_Vox			\Default Work Unit\Play_Player_Hit_Vox	
	1516146351	Play_IceAuraFreeze			\Default Work Unit\Play_IceAuraFreeze	
	1592819191	Play_PlayerFootstep			\Default Work Unit\Play_PlayerFootstep	
	1710694676	Play_EnemyIdleCry			\Default Work Unit\Play_EnemyIdleCry	
	1761942167	Play_BigSwordSwing			\Default Work Unit\Play_BigSwordSwing	
	1980244072	Play_FireTigerFootsteps			\Default Work Unit\Play_FireTigerFootsteps	
	2050525748	Play_BossProjectile			\Default Work Unit\Play_BossProjectile	
	2344515640	Play_Player_Die_Vox			\Default Work Unit\Play_Player_Die_Vox	
	2707922347	Stop_BigSwordDrag			\Default Work Unit\Stop_BigSwordDrag	
	2729937127	Play_BossBite			\Default Work Unit\Play_BossBite	
	2872645466	Play_PlayerLanding			\Default Work Unit\Play_PlayerLanding	
	2962822744	Play_Checkpoint			\Default Work Unit\Play_Checkpoint	
	3101974183	Play_EnemyHitCry			\Default Work Unit\Play_EnemyHitCry	
	3232321306	Play_BossTigerRoar			\Default Work Unit\Play_BossTigerRoar	
	3765695918	Play_Heartbeat			\Default Work Unit\Play_Heartbeat	
	3798153045	Play_FireTigerIdleRoar			\Default Work Unit\Play_FireTigerIdleRoar	
	3817990921	Play_PlayerJump			\Default Work Unit\Play_PlayerJump	
	3939144723	Play_Treasure_Chest			\Default Work Unit\Play_Treasure_Chest	
	3959107170	Play_BigSwordHit			\Default Work Unit\Play_BigSwordHit	
	4187859053	Play_SmallSwordHit			\Default Work Unit\Play_SmallSwordHit	

Switch Group	ID	Name			Wwise Object Path	Notes
	214305155	PlayerLanding			\Default Work Unit\PlayerLanding	
	3542290436	PlayerFootstep			\Default Work Unit\PlayerFootstep	

Switch	ID	Name	Switch Group			Notes
	1216965916	Stone	PlayerLanding			
	2058049674	Wood	PlayerLanding			
	2195636714	Dirt	PlayerLanding			
	4248645337	Grass	PlayerLanding			
	1216965916	Stone	PlayerFootstep			
	2058049674	Wood	PlayerFootstep			
	2195636714	Dirt	PlayerFootstep			
	4248645337	Grass	PlayerFootstep			

Effect plug-ins	ID	Name	Type				Notes
	60606429	BossProjectileHit2	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\BossProjectileHit\BossProjectileHit2_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\BossProjectileHit\BossProjectileHit2		60990
	65626146	FS Boss B 108 BPM D Min Boss Low Drums	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\FS Boss B 108 BPM D Min Boss Low Drums_56CEF360.wem		\Interactive Music Hierarchy\Music\BossBattle\Boss B\FS Boss B 108 BPM D Min Boss Low Drums		521929
	68443618	FireTigerAttackRoar3	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\FireTigerAttackRoar\FireTigerAttackRoar3_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\FireTigerAttackRoar\FireTigerAttackRoar3		92532
	69949331	FS Combat C 108 BPM D Min Cello_Viola	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Combat C\FS Combat C 108 BPM D Min Main Strings_56CEF360.wem		\Interactive Music Hierarchy\Music\Combat\Combat C\FS Combat C 108 BPM D Min Cello_Viola		464935
	71070298	Player Footstep Wood 6	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Player Footstep Wood 6_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\PlayerFootstep\PlayerFootstepWood\PlayerFootstepWoodR\Player Footstep Wood 6		15962
	73710910	Player Footstep Stone 9	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Player Footstep Stone 9_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\PlayerFootstep\Player FootstepStone\PlayerFootstepStoneR\Player Footstep Stone 9		21434
	73870710	FS Combat A 108 BPM D Min Drums	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Combat A\FS Combat A 108 BPM D Min Drums_56CEF360.wem		\Interactive Music Hierarchy\Music\Combat\Combat A\FS Combat A 108 BPM D Min Drums		616103
	98795594	Checkpoint3	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Checkpoint\Checkpoint3_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Checkpoint\Checkpoint3		166428
	109832646	Big Sword Hit 6	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Big Sword Hit\Big Sword Hit 6_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\BigSwordHit\Big Sword Hit 6		78134
	110612529	Player Grass Jump 3	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Player Jump Grass\Player Grass Jump 3_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\PlayerJump\Player Grass Jump 3		31922
	114955881	TigerFootstep3	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Fire Tiger Footsteps\TigerFootstep3_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\FireTigerFootsteps\TigerFootstep3		59300
	142101349	Player Grass Jump 6	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Player Jump Grass\Player Grass Jump 6_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\PlayerJump\Player Grass Jump 6		32238
	144202649	Player Footstep Stone 3	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Player Footstep Stone 3_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\PlayerFootstep\Player FootstepStone\PlayerFootstepStoneL\Player Footstep Stone 3		16342
	149146617	Enemy Hit Cry 3	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Enemy Hit Cry\Enemy Hit Cry 3_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\EnemyHitCry\Enemy Hit Cry 3		52070
	161743249	Player Die Vox 2	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Player Die Vox\Player Die Vox 2_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player Die Vox\Player Die Vox 2		69728
	162041064	FireTigerIdleRoar1	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\FireTigerIdleRoar\FireTigerIdleRoar1_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\FireTigerIdleRoar\FireTigerIdleRoar1		178964
	162210314	Stage1 Freeze 5	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Stage1 Freeze 5_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Stage1 Freeze\Stage1 Freeze 5		102582
	175734955	Player Landing Wood 1	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Player Landing Wood\Player Landing Wood 1_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\PlayerLanding\Player Landing Wood\Player Landing Wood 1		23614
	175933057	FS Boss B 108 BPM D Min Main Strings	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\FS Boss B 108 BPM D Min Main Strings_56CEF360.wem		\Interactive Music Hierarchy\Music\BossBattle\Boss B\FS Boss B 108 BPM D Min Main Strings		488436
	188945968	Player Grass Jump 1	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Player Jump Grass\Player Grass Jump 1_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\PlayerJump\Player Grass Jump 1		28178
	200945963	Player Attack Vox 1	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Player Attack Vox\Player Attack Vox 1_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player Attack Vox\Player Attack Vox 1		37008
	207567192	Enemy Hit Cry 2	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Enemy Hit Cry\Enemy Hit Cry 2_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\EnemyHitCry\Enemy Hit Cry 2		53406
	208003721	FS Combat C 108 BPM D Min Combat Low Drums	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Combat C\FS Combat C 108 BPM D Min Combat Low Drums_56CEF360.wem		\Interactive Music Hierarchy\Music\Combat\Combat C\FS Combat C 108 BPM D Min Combat Low Drums		466203
	213610856	Enemy Fireball 2	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Enemy Fireball\Enemy Fireball 2_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\EnemyFireball\Enemy Fireball 2		112076
	218026665	Small Sword Hit 4	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Small Sword Hit\Small Sword Hit 4_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\SmallSwordHit\Small Sword Hit 4		21182
	219878111	FireTigerHurtRoar2	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\FireTigerHurtRoar\FireTigerHurtRoar2_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\FireTigerHurtRoar\FireTigerHurtRoar2		96276
	225017769	Player Die Vox 3	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Player Die Vox\Player Die Vox 3_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player Die Vox\Player Die Vox 3		104660
	242368131	FireTigerHurtRoar3	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\FireTigerHurtRoar\FireTigerHurtRoar3_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\FireTigerHurtRoar\FireTigerHurtRoar3		130002
	261529864	Player Jump Vox 1	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Player Jump Vox\Player Jump Vox 1_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player Jump Vox\Player Jump Vox 1		16938
	265858973	Crash	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\PL_MPOOT_Crash_17_Wet_56CEF360.wem		\Interactive Music Hierarchy\Music\Combat\Combat C\Crash		205431
	267208046	Big Sword Hit 2	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Big Sword Hit\Big Sword Hit 2_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\BigSwordHit\Big Sword Hit 2		69036
	272617512	Big Sword Swing 1	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Big Sword Swing\Big Sword Swing 1_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\BigSwordSwing\Big Sword Swing 1		84570
	273089857	Player Footstep Stone 8	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Player Footstep Stone 8_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\PlayerFootstep\Player FootstepStone\PlayerFootstepStoneR\Player Footstep Stone 8		13972
	277930616	Player Footstep Wood 7	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Player Footstep Wood 7_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\PlayerFootstep\PlayerFootstepWood\PlayerFootstepWoodR\Player Footstep Wood 7		14858
	278480891	FS Boss A 108 BPM D Min Pulse Synth	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\FS Boss A 108 BPM D Min Pulse Synth_56CEF360.wem		\Interactive Music Hierarchy\Music\BossBattle\Boss A\FS Boss A 108 BPM D Min Pulse Synth		533420
	281365612	Player Die Vox 1	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Player Die Vox\Player Die Vox 1_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player Die Vox\Player Die Vox 1		90936
	283216146	Checkpoint1	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Checkpoint\Checkpoint1_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Checkpoint\Checkpoint1		134040
	284865630	FS Combat C 108 BPM D Min Duduk	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Combat C\FS Combat C 108 BPM D Min Duduk_56CEF360.wem		\Interactive Music Hierarchy\Music\Combat\Combat C\FS Combat C 108 BPM D Min Duduk		511705
	288932570	Player Jump Vox 2	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Player Jump Vox\Player Jump Vox 2_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player Jump Vox\Player Jump Vox 2		17992
	293986289	BigSwordDrag1	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\BigSwordDrag\BigSwordDrag1_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\BigSwordDrag\BigSwordDrag1		167674
	307015036	PlayerSwordGrow1	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\PlayerSwordGrow\PlayerSwordGrow1_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\PlayerSwordGrow\PlayerSwordGrow1		73970
	315423522	FireTigerIdleRoar3	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\FireTigerIdleRoar\FireTigerIdleRoar3_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\FireTigerIdleRoar\FireTigerIdleRoar3		222510
	317698384	FS Combat A 108 BPM D Min Horns	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Combat A\FS Combat A 108 BPM D Min Horns_56CEF360.wem		\Interactive Music Hierarchy\Music\Combat\Combat A\FS Combat A 108 BPM D Min Horns		496939
	326181241	Player Footstep Wood 1	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Player Footstep Wood 1_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\PlayerFootstep\PlayerFootstepWood\PlayerFootstepWoodL\Player Footstep Wood 1		16800
	328085107	FS Combat B 108 BPM D Min Choir 2	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Combat B\FS Combat B 108 BPM D Min Choir 2_56CEF360.wem		\Interactive Music Hierarchy\Music\Combat\Combat B\FS Combat B 108 BPM D Min Choir 2		273437
	334951232	Big Sword Swing 5	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Big Sword Swing\Big Sword Swing 5_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\BigSwordSwing\Big Sword Swing 5		82288
	344061253	BossTigerRoar4	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\BossTigerRoar\BossTigerRoar4_F0AF091A.wem		\Actor-Mixer Hierarchy\Default Work Unit\BossTigerRoar\BossTigerRoar4		91728
	367288393	Treasure Chest Open 2	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Treasure Chest Open 2_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Treasure Chest\Treasure Chest Open 2		94568
	367773994	Player Jump Vox 3	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Player Jump Vox\Player Jump Vox 3_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player Jump Vox\Player Jump Vox 3		19868
	375136088	TigerFootstep2	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Fire Tiger Footsteps\TigerFootstep2_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\FireTigerFootsteps\TigerFootstep2		40522
	378257163	IceAuraFreeze1	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\IceAuraFreeze\IceAuraFreeze1_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\IceAuraFreeze\IceAuraFreeze1		108262
	393883426	BossProjectile3	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\BossProjectile\BossProjectile3_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\BossProjectile\BossProjectile3		150056
	403266752	Small Sword Hit 1	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Small Sword Hit\Small Sword Hit 1_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\SmallSwordHit\Small Sword Hit 1		29488
	404893591	FS Combat B 108 BPM D Min Main Strings	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Combat B\FS Combat B 108 BPM D Min Cello_Viola_56CEF360.wem		\Interactive Music Hierarchy\Music\Combat\Combat B\FS Combat B 108 BPM D Min Main Strings		251695
	411637370	IceAura1	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\IceAura\IceAura1_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\IceAura\IceAura1		98870
	412748431	BossProjectile1	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\BossProjectile\BossProjectile1_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\BossProjectile\BossProjectile1		133170
	419881153	Big Sword Hit 1	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Big Sword Hit\Big Sword Hit 1_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\BigSwordHit\Big Sword Hit 1		54130
	420841659	Player Footstep Stone 4	Y:\Documents\GitHub\Frostblade-Saga\Frostblade-Saga_WwiseProject\.cache\Mac\SFX\Player Footstep Stone 4_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\PlayerFootstep\Player FootstepStone\PlayerFootstepStoneL\Player Footstep Stone 4		17952
